epoch,phase,wall_time_s,epoch_time_s
211,adam,3.770044,0.017398
212,adam,3.787057,0.017013
213,adam,3.802972,0.015915
214,adam,3.81857,0.015598
215,adam,3.834353,0.015783
216,adam,3.849936,0.015583
217,adam,3.865497,0.015561
218,adam,3.881105,0.015608
219,adam,3.896804,0.015699
220,adam,3.912359,0.015555
221,adam,3.927938,0.015579
222,adam,3.943607,0.015669
223,adam,3.959332,0.015725
224,adam,3.974787,0.015455
225,adam,3.990449,0.015662
226,adam,4.006081,0.015633
227,adam,4.036958,0.030877
228,adam,4.06983,0.032872
229,adam,4.087137,0.017307
230,adam,4.102903,0.015766
231,adam,4.119132,0.016229
232,adam,4.13509,0.015958
233,adam,4.150852,0.015762
234,adam,4.166456,0.015604
235,adam,4.182201,0.015745
236,adam,4.197717,0.015516
237,adam,4.213389,0.015672
238,adam,4.229022,0.015633
239,adam,4.244546,0.015524
240,adam,4.260216,0.01567
241,adam,4.275856,0.01564
242,adam,4.291412,0.015555
243,adam,4.307058,0.015646
244,adam,4.322726,0.015667
245,adam,4.33823,0.015505
246,adam,4.353721,0.015491
247,adam,4.369423,0.015702
248,adam,4.385006,0.015582
249,adam,4.400723,0.015717
250,adam,4.416224,0.015501
251,adam,4.43196,0.015735
252,adam,4.451646,0.019686
253,adam,4.476017,0.024372
254,adam,4.511415,0.035397
255,adam,4.537208,0.025793
256,adam,4.556952,0.019745
257,adam,4.575952,0.018999
258,adam,4.59552,0.019568
259,adam,4.615638,0.020118
260,adam,4.635005,0.019368
261,adam,4.654456,0.019451
262,adam,4.674102,0.019646
263,adam,4.693663,0.019561
264,adam,4.713192,0.019529
265,adam,4.732919,0.019728
266,adam,4.75225,0.019331
267,adam,4.771812,0.019562
268,adam,4.79148,0.019667
269,adam,4.811008,0.019529
270,adam,4.830588,0.01958
271,adam,4.849921,0.019333
272,adam,4.869242,0.019321
273,adam,4.888672,0.01943
274,adam,4.908039,0.019367
275,adam,4.927585,0.019545
276,adam,4.946828,0.019243
277,adam,4.966274,0.019446
278,adam,4.98567,0.019396
279,adam,5.005201,0.019531
280,adam,5.024373,0.019172
281,adam,5.043778,0.019405
282,adam,5.062036,0.018258
283,adam,5.078622,0.016586
284,adam,5.094639,0.016017
285,adam,5.110621,0.015982
286,adam,5.12651,0.015889
287,adam,5.142397,0.015887
288,adam,5.158105,0.015708
289,adam,5.173971,0.015866
290,adam,5.189956,0.015985
291,adam,5.205598,0.015642
292,adam,5.221411,0.015813
293,adam,5.237393,0.015982
294,adam,5.253152,0.015759
295,adam,5.268959,0.015807
296,adam,5.284781,0.015822
297,adam,5.30149,0.016709
298,adam,5.320737,0.019247
299,adam,5.338355,0.017618
300,adam,5.354947,0.016592
301,adam,5.370817,0.01587
302,adam,5.38668,0.015863
303,adam,5.402506,0.015826
304,adam,5.418163,0.015657
305,adam,5.433925,0.015763
306,adam,5.449597,0.015672
307,adam,5.465235,0.015638
308,adam,5.480887,0.015652
309,adam,5.496515,0.015628
310,adam,5.512411,0.015896
311,adam,5.528011,0.015599
312,adam,5.543697,0.015686
313,adam,5.560031,0.016334
314,adam,5.576502,0.016471
315,adam,5.59272,0.016218
316,adam,5.608765,0.016046
317,adam,5.624808,0.016042
318,adam,5.641022,0.016214
319,adam,5.657256,0.016234
320,adam,5.673258,0.016002
321,adam,5.689538,0.01628
322,adam,5.705598,0.01606
323,adam,5.721845,0.016247
324,adam,5.737731,0.015885
325,adam,5.753958,0.016228
326,adam,5.770167,0.016209
327,adam,5.786319,0.016152
328,adam,5.802289,0.01597
329,adam,5.818372,0.016083
330,adam,5.836626,0.018254
331,adam,5.854697,0.018071
332,adam,5.872158,0.017461
333,adam,5.889922,0.017764
334,adam,5.908199,0.018276
335,adam,5.926257,0.018058
336,adam,5.943931,0.017674
337,adam,5.96183,0.017899
338,adam,5.979692,0.017863
339,adam,5.997478,0.017785
340,adam,6.015161,0.017684
341,adam,6.032939,0.017778
342,adam,6.050668,0.017729
343,adam,6.068436,0.017768
344,adam,6.086143,0.017707
345,adam,6.103634,0.017491
346,adam,6.121248,0.017614
347,adam,6.139308,0.01806
348,adam,6.157171,0.017863
349,adam,6.175049,0.017878
350,adam,6.193294,0.018245
351,adam,6.212192,0.018898
352,adam,6.246977,0.034785
353,adam,6.26842,0.021442
354,adam,6.284408,0.015988
355,adam,6.299818,0.01541
356,adam,6.315304,0.015486
357,adam,6.330815,0.015511
358,adam,6.347578,0.016763
359,adam,6.36318,0.015602
360,adam,6.378892,0.015712
361,adam,6.39451,0.015618
362,adam,6.411907,0.017397
363,adam,6.427413,0.015506
364,adam,6.442819,0.015406
365,adam,6.458463,0.015644
366,adam,6.473855,0.015392
367,adam,6.489359,0.015505
368,adam,6.504776,0.015417
369,adam,6.520162,0.015386
370,adam,6.535717,0.015555
371,adam,6.551332,0.015615
372,adam,6.566813,0.015481
373,adam,6.582533,0.01572
374,adam,6.600724,0.018191
375,adam,6.618525,0.017801
376,adam,6.667834,0.049309
377,adam,6.685045,0.017211
378,adam,6.700654,0.015609
379,adam,6.716326,0.015673
380,adam,6.731829,0.015503
381,adam,6.74722,0.01539
382,adam,6.762518,0.015298
383,adam,6.777851,0.015333
384,adam,6.793147,0.015296
385,adam,6.808419,0.015273
386,adam,6.823838,0.015419
387,adam,6.839165,0.015327
388,adam,6.854967,0.015802
389,adam,6.870297,0.015329
390,adam,6.885816,0.015519
391,adam,6.901462,0.015646
392,adam,6.916765,0.015303
393,adam,6.932197,0.015433
394,adam,6.947806,0.015609
395,adam,6.963452,0.015646
396,adam,6.979107,0.015655
397,adam,6.995403,0.016296
398,adam,7.010856,0.015453
399,adam,7.026297,0.015442
400,adam,7.041732,0.015435
401,adam,7.057103,0.015371
402,adam,7.072565,0.015462
403,adam,7.087941,0.015376
404,adam,7.103272,0.015331
405,adam,7.118945,0.015673
406,adam,7.134506,0.015561
407,adam,7.149965,0.015459
408,adam,7.165525,0.01556
409,adam,7.180901,0.015376
410,adam,7.196211,0.01531
411,adam,7.211844,0.015634
412,adam,7.227653,0.015809
413,adam,7.250223,0.02257
414,adam,7.273465,0.023242
415,adam,7.291751,0.018286
416,adam,7.308621,0.01687
417,adam,7.324596,0.015975
418,adam,7.340716,0.01612
419,adam,7.356205,0.015488
420,adam,7.37175,0.015546
421,adam,7.387305,0.015555
422,adam,7.402882,0.015577
423,adam,7.41836,0.015477
424,adam,7.433846,0.015486
425,adam,7.449438,0.015592
426,adam,7.464872,0.015434
427,adam,7.480358,0.015486
428,adam,7.495925,0.015568
429,adam,7.511227,0.015302
430,adam,7.526567,0.01534
431,adam,7.542106,0.015539
432,adam,7.560839,0.018733
433,adam,7.602342,0.041503
434,adam,7.61963,0.017288
435,adam,7.653994,0.034364
436,adam,7.672369,0.018376
437,adam,7.690117,0.017747
438,adam,7.707862,0.017745
439,adam,7.725615,0.017753
440,adam,7.743438,0.017823
441,adam,7.761435,0.017997
442,adam,7.779553,0.018118
443,adam,7.797664,0.018111
444,adam,7.815387,0.017723
445,adam,7.833202,0.017815
446,adam,7.851012,0.017809
447,adam,7.86915,0.018139
448,adam,7.886958,0.017808
449,adam,7.904932,0.017974
450,adam,7.922633,0.017702
451,adam,7.940444,0.017811
452,adam,7.958297,0.017853
453,adam,7.976038,0.017741
454,adam,7.993683,0.017645
455,adam,8.0114,0.017717
456,adam,8.029024,0.017624
457,adam,8.046876,0.017852
458,adam,8.064671,0.017795
459,adam,8.082602,0.017931
460,adam,8.100171,0.017569
461,adam,8.117862,0.017691
462,adam,8.135792,0.01793
463,adam,8.153493,0.017701
464,adam,8.173051,0.019558
465,adam,8.192075,0.019024
466,adam,8.210436,0.018361
467,adam,8.229131,0.018694
468,adam,8.247735,0.018604
469,adam,8.266193,0.018459
470,adam,8.284603,0.018409
471,adam,8.302822,0.01822
472,adam,8.321393,0.01857
473,adam,8.339883,0.01849
474,adam,8.358356,0.018473
475,adam,8.376457,0.018101
476,adam,8.394789,0.018332
477,adam,8.413299,0.018509
478,adam,8.431545,0.018246
479,adam,8.450064,0.018519
480,adam,8.468637,0.018574
481,adam,8.487148,0.018511
482,adam,8.504913,0.017765
483,adam,8.521873,0.01696
484,adam,8.538348,0.016475
485,adam,8.554785,0.016437
486,adam,8.571073,0.016288
487,adam,8.587568,0.016494
488,adam,8.603733,0.016165
489,adam,8.619866,0.016134
490,adam,8.636199,0.016333
491,adam,8.652626,0.016427
492,adam,8.668823,0.016196
493,adam,8.685074,0.016251
494,adam,8.701512,0.016438
495,adam,8.71783,0.016317
496,adam,8.734043,0.016213
497,adam,8.750285,0.016242
498,adam,8.768456,0.018171
499,adam,8.786878,0.018421
500,adam,8.805133,0.018255
501,adam,8.823521,0.018388
502,adam,8.84182,0.018299
503,adam,8.860242,0.018422
504,adam,8.87867,0.018428
505,adam,8.896901,0.018231
506,adam,8.915372,0.018471
507,adam,8.933638,0.018266
508,adam,8.951721,0.018083
509,adam,8.969853,0.018132
510,adam,8.98845,0.018597
511,adam,9.007144,0.018695
512,adam,9.025907,0.018763
513,adam,9.044462,0.018555
514,adam,9.062818,0.018356
515,adam,9.081248,0.01843
516,adam,9.099293,0.018045
517,adam,9.117439,0.018146
518,adam,9.135599,0.018161
519,adam,9.15392,0.01832
520,adam,9.172066,0.018147
521,adam,9.190278,0.018211
522,adam,9.208555,0.018277
523,adam,9.226909,0.018354
524,adam,9.245033,0.018124
525,adam,9.263321,0.018288
526,adam,9.2817,0.018379
527,adam,9.299769,0.018069
528,adam,9.317991,0.018222
529,adam,9.336289,0.018298
530,adam,9.354456,0.018167
531,adam,9.372577,0.018121
532,adam,9.390861,0.018283
533,adam,9.409093,0.018232
534,adam,9.4275,0.018408
535,adam,9.445476,0.017976
536,adam,9.463581,0.018105
537,adam,9.481325,0.017744
538,adam,9.498964,0.017639
539,adam,9.516508,0.017544
540,adam,9.534276,0.017768
541,adam,9.551767,0.017491
542,adam,9.569352,0.017585
543,adam,9.587303,0.017951
544,adam,9.604768,0.017465
545,adam,9.62253,0.017763
546,adam,9.640808,0.018278
547,adam,9.659015,0.018207
548,adam,9.677279,0.018264
549,adam,9.695216,0.017937
550,adam,9.713247,0.018031
551,adam,9.732141,0.018895
552,adam,9.75059,0.018448
553,adam,9.768915,0.018325
554,adam,9.787185,0.01827
555,adam,9.805145,0.01796
556,adam,9.823192,0.018048
557,adam,9.841387,0.018194
558,adam,9.859568,0.018181
559,adam,9.877733,0.018165
560,adam,9.895931,0.018198
561,adam,9.914604,0.018673
562,adam,9.933021,0.018417
563,adam,9.951817,0.018796
564,adam,9.969637,0.01782
565,adam,9.987308,0.017672
566,adam,10.004908,0.017599
567,adam,10.022549,0.017641
568,adam,10.040134,0.017585
569,adam,10.057667,0.017534
570,adam,10.07551,0.017843
571,adam,10.093047,0.017537
572,adam,10.110764,0.017717
573,adam,10.12833,0.017566
574,adam,10.145883,0.017554
575,adam,10.163442,0.017559
576,adam,10.181286,0.017844
577,adam,10.198967,0.017681
578,adam,10.21686,0.017893
579,adam,10.234519,0.017659
580,adam,10.252156,0.017637
581,adam,10.269927,0.017771
582,adam,10.287571,0.017644
583,adam,10.305007,0.017436
584,adam,10.322652,0.017646
585,adam,10.340523,0.017871
586,adam,10.358255,0.017732
587,adam,10.375836,0.017581
588,adam,10.393346,0.01751
589,adam,10.411201,0.017855
590,adam,10.429053,0.017851
591,adam,10.447552,0.018499
592,adam,10.465695,0.018144
593,adam,10.484041,0.018345
594,adam,10.502532,0.018492
595,adam,10.520969,0.018437
596,adam,10.539458,0.018489
597,adam,10.557622,0.018164
598,adam,10.575928,0.018306
599,adam,10.594124,0.018195
600,adam,10.613039,0.018916
601,adam,10.631364,0.018325
602,adam,10.64959,0.018226
603,adam,10.667838,0.018248
604,adam,10.686038,0.018201
605,adam,10.705057,0.019018
606,adam,10.723858,0.018802
607,adam,10.742316,0.018457
608,adam,10.761056,0.018741
609,adam,10.779492,0.018436
610,adam,10.798227,0.018735
611,adam,10.816468,0.01824
612,adam,10.834208,0.01774
613,adam,10.851708,0.017501
614,adam,10.869298,0.01759
615,adam,10.887011,0.017713
616,adam,10.90459,0.017579
617,adam,10.922216,0.017627
618,adam,10.939533,0.017317
619,adam,10.957158,0.017625
620,adam,10.974874,0.017716
621,adam,10.992498,0.017624
622,adam,11.01009,0.017592
623,adam,11.027689,0.017599
624,adam,11.045412,0.017724
625,adam,11.064036,0.018623
626,adam,11.083006,0.01897
627,adam,11.101593,0.018587
628,adam,11.119795,0.018203
629,adam,11.138225,0.01843
630,adam,11.156512,0.018287
631,adam,11.174715,0.018203
632,adam,11.193078,0.018362
633,adam,11.211425,0.018347
634,adam,11.22984,0.018415
635,adam,11.247946,0.018106
636,adam,11.266137,0.018192
637,adam,11.284388,0.018251
638,adam,11.302484,0.018095
639,adam,11.320774,0.01829
640,adam,11.339682,0.018908
641,adam,11.358161,0.018479
642,adam,11.376784,0.018623
643,adam,11.394604,0.01782
644,adam,11.412082,0.017478
645,adam,11.429622,0.01754
646,adam,11.447317,0.017694
647,adam,11.464864,0.017547
648,adam,11.482619,0.017755
649,adam,11.500457,0.017838
650,adam,11.518215,0.017758
651,adam,11.535968,0.017753
652,adam,11.553573,0.017606
653,adam,11.571327,0.017753
654,adam,11.589234,0.017908
655,adam,11.60734,0.018106
656,adam,11.625656,0.018316
657,adam,11.643904,0.018249
658,adam,11.662074,0.018169
659,adam,11.68053,0.018456
660,adam,11.698772,0.018243
661,adam,11.717042,0.01827
662,adam,11.735366,0.018323
663,adam,11.753574,0.018209
664,adam,11.772121,0.018547
665,adam,11.790464,0.018343
666,adam,11.808749,0.018285
667,adam,11.827182,0.018433
668,adam,11.845459,0.018276
669,adam,11.86469,0.019232
670,adam,11.88398,0.019289
671,adam,11.902233,0.018253
672,adam,11.920622,0.018389
673,adam,11.938978,0.018356
674,adam,11.957862,0.018883
675,adam,11.976223,0.018362
676,adam,11.994684,0.018461
677,adam,12.013048,0.018364
678,adam,12.031269,0.018221
679,adam,12.049478,0.018209
680,adam,12.067834,0.018357
681,adam,12.086115,0.01828
682,adam,12.10438,0.018265
683,adam,12.122341,0.017962
684,adam,12.14085,0.018508
685,adam,12.159197,0.018348
686,adam,12.177501,0.018304
687,adam,12.195824,0.018323
688,adam,12.214034,0.018209
689,adam,12.232367,0.018333
690,adam,12.250638,0.018272
691,adam,12.268926,0.018288
692,adam,12.287329,0.018403
693,adam,12.305452,0.018123
694,adam,12.323841,0.018389
695,adam,12.342305,0.018464
696,adam,12.360577,0.018272
697,adam,12.379006,0.018429
698,adam,12.397394,0.018389
699,adam,12.415631,0.018237
700,adam,12.433928,0.018297
701,adam,12.452191,0.018263
702,adam,12.470391,0.0182
703,adam,12.488603,0.018212
704,adam,12.506998,0.018395
705,adam,12.525322,0.018324
706,adam,12.543519,0.018197
707,adam,12.561896,0.018377
708,adam,12.579993,0.018097
709,adam,12.598721,0.018728
710,adam,12.617109,0.018388
711,adam,12.635399,0.01829
712,adam,12.653455,0.018056
713,adam,12.671654,0.018199
714,adam,12.689518,0.017864
715,adam,12.707479,0.017962
716,adam,12.72537,0.017891
717,adam,12.743129,0.017758
718,adam,12.76091,0.017781
719,adam,12.778513,0.017603
720,adam,12.796305,0.017792
721,adam,12.814214,0.017909
722,adam,12.831752,0.017538
723,adam,12.849573,0.017821
724,adam,12.867601,0.018028
725,adam,12.885399,0.017798
726,adam,12.903266,0.017867
727,adam,12.921013,0.017747
728,adam,12.938882,0.017869
729,adam,12.956647,0.017765
730,adam,12.974387,0.01774
731,adam,12.992363,0.017976
732,adam,13.009999,0.017636
733,adam,13.027845,0.017846
734,adam,13.045754,0.017909
735,adam,13.063514,0.01776
736,adam,13.081476,0.017961
737,adam,13.099392,0.017916
738,adam,13.117239,0.017847
739,adam,13.135275,0.018036
740,adam,13.153108,0.017833
741,adam,13.170838,0.01773
742,adam,13.188623,0.017785
743,adam,13.20655,0.017927
744,adam,13.224376,0.017826
745,adam,13.242522,0.018145
746,adam,13.260386,0.017864
747,adam,13.27831,0.017924
748,adam,13.296141,0.017831
749,adam,13.314177,0.018036
750,adam,13.331984,0.017807
751,adam,13.349782,0.017798
752,adam,13.367414,0.017632
753,adam,13.385237,0.017823
754,adam,13.403403,0.018166
755,adam,13.421176,0.017773
756,adam,13.43879,0.017614
757,adam,13.45671,0.01792
758,adam,13.474622,0.017912
759,adam,13.492485,0.017863
760,adam,13.51018,0.017695
761,adam,13.528123,0.017943
762,adam,13.545865,0.017742
763,adam,13.563693,0.017828
764,adam,13.58171,0.018017
