epoch,phase,wall_time_s,epoch_time_s
211,adam,3.338993,0.015556
212,adam,3.354678,0.015685
213,adam,3.370113,0.015435
214,adam,3.385963,0.01585
215,adam,3.401543,0.01558
216,adam,3.416998,0.015455
217,adam,3.432414,0.015416
218,adam,3.44806,0.015645
219,adam,3.463525,0.015466
220,adam,3.47929,0.015765
221,adam,3.495458,0.016167
222,adam,3.511272,0.015814
223,adam,3.526881,0.015608
224,adam,3.542514,0.015634
225,adam,3.558065,0.015551
226,adam,3.574549,0.016484
227,adam,3.590089,0.015539
228,adam,3.605886,0.015797
229,adam,3.621557,0.015672
230,adam,3.637875,0.016318
231,adam,3.65347,0.015595
232,adam,3.668939,0.015469
233,adam,3.685098,0.016159
234,adam,3.701083,0.015985
235,adam,3.716891,0.015808
236,adam,3.732675,0.015785
237,adam,3.748228,0.015553
238,adam,3.763825,0.015597
239,adam,3.779313,0.015488
240,adam,3.794993,0.01568
241,adam,3.811398,0.016405
242,adam,3.827988,0.01659
243,adam,3.844706,0.016719
244,adam,3.861529,0.016823
245,adam,3.877414,0.015885
246,adam,3.893,0.015586
247,adam,3.908524,0.015524
248,adam,3.924138,0.015614
249,adam,3.939708,0.01557
250,adam,3.95609,0.016382
251,adam,3.971827,0.015736
252,adam,3.987418,0.015591
253,adam,4.003608,0.01619
254,adam,4.019358,0.015751
255,adam,4.035696,0.016337
256,adam,4.051476,0.01578
257,adam,4.068231,0.016755
258,adam,4.084154,0.015923
259,adam,4.099723,0.015569
260,adam,4.115437,0.015714
261,adam,4.131097,0.01566
262,adam,4.1473,0.016203
263,adam,4.162938,0.015638
264,adam,4.178723,0.015785
265,adam,4.196891,0.018168
266,adam,4.213926,0.017034
267,adam,4.229741,0.015815
268,adam,4.245409,0.015669
269,adam,4.261015,0.015605
270,adam,4.277628,0.016613
271,adam,4.293412,0.015784
272,adam,4.308979,0.015567
273,adam,4.325169,0.01619
274,adam,4.340705,0.015536
275,adam,4.356876,0.016171
276,adam,4.372416,0.01554
277,adam,4.387878,0.015462
278,adam,4.403505,0.015627
279,adam,4.419077,0.015572
280,adam,4.434521,0.015444
281,adam,4.450685,0.016164
282,adam,4.467224,0.01654
283,adam,4.482805,0.015581
284,adam,4.498283,0.015478
285,adam,4.513926,0.015643
286,adam,4.529559,0.015633
287,adam,4.545309,0.01575
288,adam,4.560863,0.015554
289,adam,4.576422,0.015559
290,adam,4.592255,0.015833
291,adam,4.607989,0.015734
292,adam,4.623569,0.01558
293,adam,4.639003,0.015435
294,adam,4.654464,0.01546
295,adam,4.67004,0.015577
296,adam,4.685552,0.015512
297,adam,4.701054,0.015502
298,adam,4.716605,0.015551
299,adam,4.732293,0.015687
300,adam,4.748158,0.015865
301,adam,4.763674,0.015517
302,adam,4.780758,0.017084
303,adam,4.796673,0.015915
304,adam,4.812153,0.01548
305,adam,4.831191,0.019038
306,adam,4.848134,0.016943
307,adam,4.864244,0.016111
308,adam,4.88009,0.015845
309,adam,4.895841,0.015752
310,adam,4.911408,0.015567
311,adam,4.927368,0.015959
312,adam,4.942868,0.015501
313,adam,4.958506,0.015637
314,adam,4.974061,0.015555
315,adam,4.989684,0.015623
316,adam,5.005202,0.015518
317,adam,5.020606,0.015404
318,adam,5.036072,0.015466
319,adam,5.051705,0.015633
320,adam,5.067149,0.015444
321,adam,5.083547,0.016398
322,adam,5.099327,0.015779
323,adam,5.1148,0.015474
324,adam,5.130338,0.015538
325,adam,5.146638,0.0163
326,adam,5.162977,0.016339
327,adam,5.17859,0.015614
328,adam,5.195006,0.016416
329,adam,5.210616,0.01561
330,adam,5.226114,0.015498
331,adam,5.241611,0.015497
332,adam,5.257252,0.01564
333,adam,5.273043,0.015791
334,adam,5.28936,0.016317
335,adam,5.305724,0.016364
336,adam,5.32135,0.015626
337,adam,5.337463,0.016114
338,adam,5.353102,0.015638
339,adam,5.369861,0.016759
340,adam,5.386878,0.017017
341,adam,5.40266,0.015782
342,adam,5.418391,0.015731
343,adam,5.434262,0.015871
344,adam,5.450427,0.016165
345,adam,5.466016,0.015589
346,adam,5.48149,0.015474
347,adam,5.496969,0.015479
