epoch,phase,wall_time_s,epoch_time_s
211,adam,3.858641,0.018128
212,adam,3.876778,0.018137
213,adam,3.895105,0.018328
214,adam,3.913323,0.018218
215,adam,3.931466,0.018143
216,adam,3.949474,0.018008
217,adam,3.967371,0.017897
218,adam,3.985593,0.018222
219,adam,4.003574,0.017980
220,adam,4.021799,0.018225
221,adam,4.039865,0.018066
222,adam,4.058274,0.018409
223,adam,4.076486,0.018213
224,adam,4.094825,0.018339
225,adam,4.112990,0.018164
226,adam,4.131270,0.018281
227,adam,4.149318,0.018048
228,adam,4.167471,0.018152
229,adam,4.185552,0.018081
230,adam,4.203723,0.018171
231,adam,4.222016,0.018293
232,adam,4.240246,0.018230
233,adam,4.258627,0.018381
234,adam,4.276591,0.017964
235,adam,4.294486,0.017895
236,adam,4.312952,0.018466
237,adam,4.331040,0.018088
238,adam,4.349289,0.018249
239,adam,4.367298,0.018009
240,adam,4.385479,0.018180
241,adam,4.403725,0.018246
242,adam,4.422207,0.018482
243,adam,4.440403,0.018196
244,adam,4.458572,0.018169
245,adam,4.476800,0.018227
246,adam,4.494947,0.018147
247,adam,4.513242,0.018295
248,adam,4.531581,0.018339
249,adam,4.549658,0.018077
250,adam,4.567936,0.018278
251,adam,4.586048,0.018112
252,adam,4.604257,0.018209
253,adam,4.622346,0.018089
254,adam,4.640468,0.018123
255,adam,4.658409,0.017941
256,adam,4.676402,0.017994
257,adam,4.694660,0.018257
258,adam,4.712725,0.018065
259,adam,4.730838,0.018114
260,adam,4.748991,0.018153
261,adam,4.767153,0.018162
262,adam,4.785487,0.018334
263,adam,4.803550,0.018062
264,adam,4.821583,0.018034
265,adam,4.839954,0.018371
266,adam,4.857868,0.017914
267,adam,4.876063,0.018195
268,adam,4.893992,0.017929
269,adam,4.912138,0.018146
270,adam,4.930390,0.018252
271,adam,4.948338,0.017948
272,adam,4.966420,0.018082
273,adam,4.984323,0.017902
274,adam,5.002455,0.018132
275,adam,5.020685,0.018230
276,adam,5.038758,0.018072
277,adam,5.056808,0.018051
278,adam,5.075147,0.018339
279,adam,5.093211,0.018064
280,adam,5.111467,0.018256
281,adam,5.129594,0.018127
282,adam,5.147923,0.018329
283,adam,5.166082,0.018159
284,adam,5.184163,0.018081
285,adam,5.202359,0.018196
286,adam,5.220364,0.018006
287,adam,5.238321,0.017956
288,adam,5.256447,0.018126
289,adam,5.274502,0.018056
290,adam,5.292461,0.017958
291,adam,5.310794,0.018333
292,adam,5.328953,0.018159
293,adam,5.346997,0.018044
294,adam,5.364939,0.017942
295,adam,5.382963,0.018024
296,adam,5.401274,0.018312
297,adam,5.419367,0.018092
298,adam,5.437516,0.018150
299,adam,5.455696,0.018180
300,adam,5.473771,0.018075
301,adam,5.492071,0.018300
302,adam,5.510430,0.018359
303,adam,5.528440,0.018010
304,adam,5.546655,0.018215
305,adam,5.564800,0.018145
306,adam,5.582739,0.017939
307,adam,5.600683,0.017944
308,adam,5.618820,0.018137
309,adam,5.636945,0.018125
310,adam,5.655044,0.018099
311,adam,5.673279,0.018235
312,adam,5.691610,0.018331
313,adam,5.710074,0.018465
314,adam,5.728368,0.018294
315,adam,5.746592,0.018224
316,adam,5.764551,0.017959
317,adam,5.782700,0.018149
318,adam,5.800797,0.018097
319,adam,5.819041,0.018244
320,adam,5.837168,0.018126
321,adam,5.855453,0.018285
322,adam,5.873706,0.018253
323,adam,5.892025,0.018319
324,adam,5.910151,0.018126
325,adam,5.928209,0.018058
326,adam,5.946141,0.017932
327,adam,5.964286,0.018146
328,adam,5.982327,0.018041
329,adam,6.000332,0.018005
330,adam,6.018430,0.018098
331,adam,6.036478,0.018048
332,adam,6.054501,0.018024
333,adam,6.072550,0.018048
334,adam,6.090526,0.017976
335,adam,6.108494,0.017968
336,adam,6.126791,0.018297
337,adam,6.144799,0.018008
338,adam,6.163252,0.018453
339,adam,6.181231,0.017979
340,adam,6.199252,0.018021
341,adam,6.217389,0.018137
342,adam,6.235492,0.018103
343,adam,6.253893,0.018401
344,adam,6.272257,0.018364
345,adam,6.290481,0.018224
346,adam,6.308679,0.018198
347,adam,6.326875,0.018196
348,adam,6.345193,0.018318
349,adam,6.363418,0.018225
350,adam,6.381452,0.018035
351,adam,6.399810,0.018358
352,adam,6.417911,0.018101
353,adam,6.436158,0.018248
354,adam,6.454075,0.017917
355,adam,6.472128,0.018052
356,adam,6.490247,0.018119
357,adam,6.508262,0.018015
358,adam,6.526368,0.018106
359,adam,6.544508,0.018140
360,adam,6.562556,0.018047
361,adam,6.580669,0.018113
362,adam,6.598783,0.018114
363,adam,6.617030,0.018247
364,adam,6.635194,0.018164
365,adam,6.653411,0.018217
366,adam,6.671541,0.018130
367,adam,6.689838,0.018296
368,adam,6.708090,0.018253
369,adam,6.726365,0.018275
370,adam,6.744658,0.018293
371,adam,6.762819,0.018161
372,adam,6.780849,0.018031
373,adam,6.798947,0.018098
374,adam,6.817006,0.018059
375,adam,6.835118,0.018112
376,adam,6.853003,0.017885
377,adam,6.871048,0.018045
378,adam,6.889272,0.018224
379,adam,6.907208,0.017936
380,adam,6.925421,0.018213
381,adam,6.943441,0.018020
382,adam,6.961592,0.018151
383,adam,6.980081,0.018488
384,adam,6.998061,0.017980
385,adam,7.016132,0.018071
386,adam,7.034254,0.018123
387,adam,7.052241,0.017987
388,adam,7.070333,0.018092
389,adam,7.088489,0.018156
390,adam,7.106539,0.018050
391,adam,7.124813,0.018274
392,adam,7.142754,0.017941
393,adam,7.160870,0.018116
394,adam,7.179089,0.018219
395,adam,7.197202,0.018113
396,adam,7.215275,0.018073
397,adam,7.233292,0.018017
398,adam,7.251328,0.018036
399,adam,7.269577,0.018248
400,adam,7.287726,0.018150
401,adam,7.305849,0.018122
402,adam,7.323939,0.018090
403,adam,7.342059,0.018121
404,adam,7.360086,0.018027
405,adam,7.378273,0.018186
406,adam,7.396595,0.018322
407,adam,7.414842,0.018247
408,adam,7.433180,0.018338
409,adam,7.451178,0.017998
410,adam,7.469277,0.018099
411,adam,7.487385,0.018109
412,adam,7.505546,0.018160
413,adam,7.523766,0.018220
414,adam,7.542023,0.018257
415,adam,7.560630,0.018607
416,adam,7.578303,0.017674
417,adam,7.595887,0.017584
418,adam,7.614385,0.018498
419,adam,7.632624,0.018239
420,adam,7.651003,0.018378
421,adam,7.669384,0.018382
422,adam,7.687574,0.018190
423,adam,7.705795,0.018221
424,adam,7.723969,0.018174
425,adam,7.742113,0.018144
