epoch,phase,wall_time_s,epoch_time_s
211,adam,3.733321,0.034763
212,adam,3.750571,0.017250
213,adam,3.767316,0.016744
214,adam,3.797851,0.030536
215,adam,3.814696,0.016845
216,adam,3.830940,0.016244
217,adam,3.848636,0.017695
218,adam,3.864941,0.016305
219,adam,3.881303,0.016362
220,adam,3.899291,0.017988
221,adam,3.916109,0.016818
222,adam,3.932326,0.016218
223,adam,3.948410,0.016083
224,adam,3.966421,0.018012
225,adam,3.983024,0.016602
226,adam,3.999309,0.016285
227,adam,4.015486,0.016177
228,adam,4.033085,0.017599
229,adam,4.049753,0.016668
230,adam,4.066474,0.016721
231,adam,4.082694,0.016219
232,adam,4.098597,0.015903
233,adam,4.114664,0.016068
234,adam,4.132537,0.017873
235,adam,4.149044,0.016507
236,adam,4.165319,0.016274
237,adam,4.199411,0.034093
238,adam,4.235990,0.036579
239,adam,4.252155,0.016165
240,adam,4.270359,0.018204
241,adam,4.285863,0.015504
242,adam,4.301145,0.015282
243,adam,4.316253,0.015108
244,adam,4.337608,0.021355
245,adam,4.366057,0.028449
246,adam,4.392231,0.026174
247,adam,4.414447,0.022216
248,adam,4.445651,0.031204
249,adam,4.463697,0.018046
250,adam,4.487399,0.023702
251,adam,4.504430,0.017030
252,adam,4.521449,0.017019
253,adam,4.538278,0.016829
254,adam,4.560671,0.022393
255,adam,4.577416,0.016745
256,adam,4.594293,0.016878
257,adam,4.610903,0.016610
258,adam,4.627491,0.016588
259,adam,4.652454,0.024963
260,adam,4.670271,0.017817
261,adam,4.687279,0.017007
262,adam,4.704191,0.016912
263,adam,4.720913,0.016722
264,adam,4.739046,0.018133
265,adam,4.756236,0.017190
266,adam,4.773079,0.016844
267,adam,4.789847,0.016767
268,adam,4.806361,0.016514
269,adam,4.823903,0.017542
270,adam,4.855737,0.031834
271,adam,4.872507,0.016770
272,adam,4.889367,0.016860
273,adam,4.905755,0.016388
274,adam,4.923419,0.017664
275,adam,4.940025,0.016606
276,adam,4.956849,0.016824
277,adam,4.973177,0.016328
278,adam,4.991447,0.018271
279,adam,5.008632,0.017185
280,adam,5.026254,0.017622
281,adam,5.042996,0.016742
282,adam,5.059920,0.016924
283,adam,5.077064,0.017144
284,adam,5.094375,0.017311
285,adam,5.111394,0.017019
286,adam,5.129443,0.018049
287,adam,5.146335,0.016892
288,adam,5.163040,0.016704
289,adam,5.179636,0.016596
290,adam,5.195981,0.016345
