epoch,phase,wall_time_s,epoch_time_s
556,adam,10.316935,0.018203
557,adam,10.335428,0.018493
558,adam,10.354524,0.019095
559,adam,10.37345,0.018926
560,adam,10.392881,0.019431
561,adam,10.411018,0.018138
562,adam,10.429183,0.018165
563,adam,10.447823,0.018639
564,adam,10.465794,0.017971
565,adam,10.485421,0.019627
566,adam,10.503688,0.018267
567,adam,10.522517,0.018828
568,adam,10.540684,0.018168
569,adam,10.559347,0.018662
570,adam,10.577357,0.01801
571,adam,10.595686,0.018329
572,adam,10.61426,0.018574
573,adam,10.633053,0.018792
574,adam,10.651046,0.017993
575,adam,10.669205,0.01816
576,adam,10.688288,0.019083
577,adam,10.706521,0.018232
578,adam,10.724626,0.018105
579,adam,10.742908,0.018282
580,adam,10.761151,0.018242
581,adam,10.780473,0.019323
582,adam,10.798434,0.017961
583,adam,10.816767,0.018333
584,adam,10.835186,0.01842
585,adam,10.853355,0.018168
586,adam,10.871298,0.017943
587,adam,10.890051,0.018753
588,adam,10.908682,0.018631
589,adam,10.926596,0.017914
590,adam,10.944785,0.018188
591,adam,10.962817,0.018033
592,adam,10.980608,0.017791
593,adam,10.998717,0.018109
594,adam,11.016824,0.018106
595,adam,11.035174,0.01835
596,adam,11.053333,0.018159
597,adam,11.072359,0.019026
598,adam,11.090375,0.018016
599,adam,11.10851,0.018135
600,adam,11.127476,0.018966
601,adam,11.145424,0.017948
602,adam,11.163431,0.018007
603,adam,11.182276,0.018845
604,adam,11.200124,0.017847
605,adam,11.218671,0.018547
606,adam,11.23644,0.01777
607,adam,11.255036,0.018595
608,adam,11.275368,0.020332
609,adam,11.293857,0.018489
610,adam,11.312161,0.018304
611,adam,11.330196,0.018034
612,adam,11.348466,0.01827
613,adam,11.366319,0.017853
614,adam,11.384449,0.018129
615,adam,11.402919,0.01847
616,adam,11.421211,0.018292
617,adam,11.440743,0.019532
618,adam,11.459458,0.018715
619,adam,11.477578,0.01812
620,adam,11.495645,0.018067
621,adam,11.513767,0.018122
622,adam,11.531602,0.017835
623,adam,11.549936,0.018334
624,adam,11.568177,0.018241
625,adam,11.586293,0.018115
626,adam,11.604582,0.018289
627,adam,11.622511,0.01793
628,adam,11.640436,0.017925
629,adam,11.658882,0.018446
630,adam,11.677029,0.018147
